filename	utterance	1-zero-poss	3-zero-copula	4-double-tense	5-be-construction	5-resultant-done	6-finna	6-come	6-double-modal	7-multiple-neg	7-neg-inversion	7-n-inv-neg-concord	7-aint	8-zero-3sg-pres-s	8-is-was-gen	9-zero-pl-s	10-double-object	11-wh-qu
FullTest_Final.txt	I can't think of the name of the school.	7.242816536745522e-06	3.253808699810179e-06	4.544561761576915e-06	3.108343662461266e-06	1.604735189175699e-06	1.8429000192554668e-06	1.6642676428091363e-06	1.8206932281827903e-06	6.21304934611544e-06	1.8015747400568216e-06	2.7129517548019066e-06	1.7214421177413897e-06	5.30146053279168e-06	2.681104888324626e-06	3.238527824578341e-06	2.525589934521122e-06	2.0852696707152063e-06
FullTest_Final.txt	That just closed but around the corner, it's another school that's still open.	1.0667828291843762e-06	9.846616194408853e-06	3.2600362374068936e-06	8.504021025146358e-06	7.710036152275279e-05	1.7493979385108105e-06	2.6490401978662703e-06	1.1644433470792137e-06	4.237105258653173e-06	2.5379158614668995e-06	2.072553570542368e-06	2.6751692985271802e-06	2.760604047580273e-06	2.1059058781247586e-06	7.718114829913247e-06	3.763522499866667e-06	1.5630022971890867e-05
FullTest_Final.txt	Um, majority of kids that go to that school, have to go to that school because of the, um, the distance.	9.61522573561524e-07	1.2074717233190313e-05	2.4386240511375945e-06	1.7293637938564643e-05	8.435556992480997e-06	4.091057689947775e-06	4.057324531459017e-06	1.5321619457608904e-06	4.036256086692447e-06	1.350745606032433e-06	2.2373062620317796e-06	1.3121099300406058e-06	6.4122400544874836e-06	1.2535269888758194e-06	2.732921075221384e-06	3.706426014105091e-06	6.028496954968432e-06
FullTest_Final.txt	and the average person in the city, some of 'em don't have a car to take their kid to like a- uh, a private school or something like that.	2.8124379696237156e-06	5.789246642962098e-06	1.7795128997022402e-06	3.354422915435862e-06	3.6275832826504484e-06	1.7859445051726652e-06	1.4255494988901773e-06	1.1423544492572546e-06	9.113094165513758e-06	2.001967686737771e-06	3.059073605982121e-06	8.439322300546337e-06	2.0011507331219036e-06	6.3686666180728935e-06	3.435008693486452e-06	1.831364784266043e-06	1.3581961866293568e-06
FullTest_Final.txt	Schools are getting overcrowded, the teachers are getting stressed out because they can't deal with the volume of kids that they getting.	3.7871006497880444e-05	0.999697208404541	1.723637069517281e-05	2.8892916816403158e-05	6.698395009152591e-05	2.8200465749250725e-05	1.87871864909539e-05	1.8096428902936168e-05	3.9236925658769906e-05	1.2984076420252677e-05	3.472338357823901e-05	1.256794530490879e-05	1.0883879440370947e-05	0.00011623479804256931	2.3683838662691414e-05	2.0510369722614996e-05	0.021589547395706177
FullTest_Final.txt	Um, they building more private schools and they building more, um, charter schools.	5.058901660959236e-05	0.9993239641189575	1.3378739822655916e-05	2.706561099330429e-05	1.518559565738542e-05	2.0532484995783307e-05	1.8883358279708773e-05	8.583019734942354e-06	2.167497768823523e-05	1.1700923096213955e-05	1.4383655980054755e-05	1.530046392872464e-05	1.8174672732129693e-05	0.00014398994971998036	1.4586121324100532e-05	1.7156096873804927e-05	0.00015222231741063297
FullTest_Final.txt	I mean, which- I mean, I think it's good, but to build a- like a- um, I can't think of the neighborhood, but.	1.2104057987016859e-06	1.2385780792101286e-06	4.312260443839477e-06	2.07698940357659e-06	3.336241206852719e-06	2.80405538433115e-06	1.7450024643039797e-06	6.844114977866411e-06	1.1777620784414466e-05	1.862181647993566e-06	2.386308096902212e-06	6.011045570630813e-06	4.577855634124717e-06	4.710805569629883e-06	7.1530721470480785e-06	2.8374820431054104e-06	1.931957740453072e-06
FullTest_Final.txt	I know they- they tore down the school to put up condos.	3.562161964509869e-06	6.515224413305987e-06	3.368245643287082e-06	1.6054500520112924e-06	3.2090258628159063e-06	4.062625066580949e-06	1.7357807564621908e-06	4.572554189508082e-06	6.2586082094640005e-06	1.550061483612808e-06	1.8389691831544042e-06	1.1144306881760713e-06	4.188013917882927e-06	0.00026603491278365254	4.674542651628144e-06	2.728283106989693e-06	4.378573066787794e-06
FullTest_Final.txt	That's what happening a lot.	1.619829890842084e-05	5.369438076741062e-05	3.815952368313447e-06	4.19858315581223e-06	1.0288267731084488e-06	2.4085336463031126e-06	3.234518590033986e-05	3.6172780255583348e-06	8.492229426337872e-06	7.296087005670415e-06	1.1430835229475633e-06	4.136657025810564e-06	1.8153045857616235e-06	0.0003934041887987405	5.9744347709056456e-06	6.949784960852412e-07	2.2938069378142245e-05
FullTest_Final.txt	So, I mean, and- and do I think it's- in the long term is it beneficial for us?	1.4300742350314977e-06	1.4583927168132504e-06	3.3163989883178147e-06	3.808891733569908e-06	3.405021743674297e-06	4.0085446926241275e-06	1.0062813089461997e-06	2.708662805162021e-06	8.309958502650261e-06	1.8175392142438795e-06	2.053751359198941e-06	4.810043719771784e-06	4.77611774840625e-06	1.428392351954244e-05	2.5821459530561697e-06	2.4193607259803684e-06	1.3318349374458194e-06
FullTest_Final.txt	No, because before you look up, DC will look totally di- it's- it look totally different now but it's gonna get way totally different than what it is now.	2.532892904127948e-05	1.9431592590990476e-05	1.164981586043723e-05	2.4694018065929413e-05	2.3020644221105613e-05	2.1645482775056735e-05	7.910282874945551e-06	1.713737401587423e-05	2.999749267473817e-05	1.2105385394534096e-05	1.029860504786484e-05	1.3643323654832784e-05	0.8365212082862854	0.000615576864220202	1.8051803635898978e-05	8.128181434585713e-06	0.03028853051364422
FullTest_Final.txt	I mean, go go music was- I mean, of course, it started like the- a lot of people know the seventies, it wasn't the eighties.	2.3489543309551664e-05	3.8357208609340887e-07	5.20499816047959e-06	6.931622465344844e-06	2.7344747195456875e-06	1.9715710095624672e-06	3.918791662727017e-06	4.48609353043139e-06	1.2304368283366784e-05	1.959868086487404e-06	2.555297669459833e-06	5.789185706817079e-06	1.4399179235624615e-05	7.733086022199132e-06	3.9173678487713914e-06	1.9674257600854617e-06	3.246747382945614e-06
FullTest_Final.txt	It's a lot of bands that we never heard of that are not known or- or relevant now that started out.	1.2669636362261372e-06	3.10081522911787e-05	1.7314838487436646e-06	1.0508850891710608e-06	6.565328021679306e-06	7.556011951237451e-06	1.0911678600677988e-06	1.4273206261350424e-06	0.00021805858705192804	1.7143777313322062e-06	3.2338982691726414e-06	1.8510975223762216e-06	3.2364282560592983e-06	1.1128047390229767e-06	4.534249910648214e-06	1.9406311366765294e-06	1.2467369742807932e-05
FullTest_Final.txt	Like Trouble Funk or, um, t- I can't think of the name of them.	3.64421271115134e-06	2.76134119303606e-06	3.278034228060278e-06	1.990968485188205e-06	2.2167748738866067e-06	1.863656279965653e-06	1.140374479291495e-06	2.05280184673029e-06	8.208306098822504e-06	2.499489028195967e-06	1.4158633803162957e-06	2.608147497085156e-06	4.423684458743082e-06	8.76994090504013e-06	2.9490399811038515e-06	1.8145187823392916e-06	1.845376345954719e-06
FullTest_Final.txt	But it's a whole lot of bands.	2.007466264331015e-06	1.1958136383327655e-06	1.8328289570490597e-06	2.282675723108696e-06	2.4579237560828915e-06	2.5353856472065672e-06	2.1767739326605806e-06	2.8240269784873817e-06	1.592710759723559e-05	2.696775254662498e-06	3.8172629501787014e-06	8.373065611522179e-06	1.5823861758690327e-06	3.8071123071858892e-06	2.4768612547632074e-06	3.5460552680888213e-06	2.324438810319407e-06
FullTest_Final.txt	But it- I became, I guess, interested in it because hearing my brother listen to it all the time.	3.7354850519477623e-06	1.9451690604910254e-05	1.718647013149166e-06	2.141014192602597e-06	2.1970795387460385e-06	4.975871433998691e-06	1.3508279153029434e-06	5.460466354634264e-07	7.83760151534807e-06	7.003023370089068e-07	2.9886894026276423e-06	3.017270501004532e-06	3.8298661820590496e-05	1.2690686162386555e-05	2.662697397681768e-06	8.757502882872359e-07	2.310263880644925e-06
FullTest_Final.txt	Um, and, you know, usually at go gos, it's our crowd.	2.5412364266230725e-06	1.5429967561431113e-06	2.5045285383384908e-06	2.5457554784225067e-06	2.2262959191721166e-06	1.9465812783892034e-06	2.9558314054156654e-06	1.3906276308262022e-06	8.282812814286444e-06	2.08862911676988e-06	2.7854280233441386e-06	3.3311987408524146e-06	4.125452505832072e-06	8.08524237072561e-06	3.7275492559274426e-06	2.00886415768764e-06	2.2559893295692746e-06
FullTest_Final.txt	And it can happen- it- you can go to- uh, to- uh, I guess- Well, growing up it used- they used to play like, rec centers, um, football fields or something like that.	1.4511574590869714e-06	3.010157342941966e-06	2.6561435788607923e-06	3.6716141949000303e-06	4.2960141399817076e-06	3.6875949263048824e-06	1.3078335996397072e-06	4.773990895046154e-06	6.676180419162847e-06	1.3134343817000627e-06	1.922127466968959e-06	5.337646598491119e-06	7.236057626869297e-06	6.9930592871969566e-06	3.5844625472236658e-06	1.9872825305355946e-06	2.6562120183371007e-06
FullTest_Final.txt	And I just enjoy the fact that we can go somewhere and listen to music for free.	1.8137956203645444e-06	2.5698946046759374e-06	2.1623054635711014e-06	3.2537031984247733e-06	3.523207624311908e-06	2.289914618813782e-06	1.1728221807061345e-06	4.585580882121576e-06	6.341913376672892e-06	1.3833947605235153e-06	2.453927891110652e-06	1.863091142695339e-06	3.21238780998101e-06	3.1093518373381812e-06	3.780029373956495e-06	2.96951770906162e-06	2.8700451366603374e-06
FullTest_Final.txt	And that's how it was.	1.754800177877769e-05	5.269769644655753e-06	2.537053296691738e-05	2.8513590223155916e-05	3.4427550417603925e-05	1.9907611203962006e-05	1.0127962013939396e-05	1.0071107681142166e-05	6.611932622035965e-05	5.801027873530984e-05	3.2079435186460614e-05	2.034253157034982e-05	7.228397589642555e-05	0.054340850561857224	5.231818067841232e-05	4.7038207412697375e-05	0.9862729907035828
FullTest_Final.txt	And I saw how- in general how it brung like, a lot of us like, together.	1.4383849702426232e-06	0.002398225013166666	1.1602211316130706e-06	3.1472491173190065e-06	4.616066235030303e-06	4.738447842100868e-06	4.220091796014458e-06	1.3876230013920576e-06	4.231783350405749e-06	9.11563233785273e-07	2.8209776701260125e-06	4.904356046608882e-06	0.00026909916778095067	9.384956683788914e-06	4.488712875172496e-06	1.1069389529438922e-06	0.00039932882646098733
FullTest_Final.txt	People you didn't know, because if a band played on like, Benning Road, and it's a well-known band, people from- it ain't gonna just be people from Benning Road that go over there to see that band play.	3.498242949717678e-05	4.30519285146147e-05	8.044199785217643e-05	9.701710951048881e-05	7.754157559247687e-05	6.2723716837354e-05	4.655020165955648e-05	6.561445479746908e-05	0.0003298223891761154	4.4121105020167306e-05	3.476923666312359e-05	0.9995187520980835	6.87627398292534e-05	9.595113806426525e-05	4.567614087136462e-05	5.719402543036267e-05	8.313780563184991e-05
FullTest_Final.txt	People from Northwest, Southwest, Southeast.	2.8724823550874135e-06	0.005038663744926453	2.5993224426201778e-06	3.3079113563871942e-06	3.139089812975726e-06	8.140291356539819e-07	4.264229119144147e-06	1.4768718301638728e-06	3.1100844353204593e-06	2.6730754143500235e-06	1.1996606872344273e-06	1.5355864206867409e-06	3.6132062177784974e-06	4.64521281173802e-06	3.036738917217008e-06	1.2539239833131433e-06	7.0747760219092015e-06
FullTest_Final.txt	All the neighborhoods came here.	1.9633514511951944e-06	4.7468652155657765e-06	2.745522806435474e-06	2.0465329271246446e-06	2.7865944502991624e-06	1.1991849078185624e-06	5.837651769979857e-06	1.413417408002715e-06	4.239862391841598e-06	1.5886462279013358e-06	2.6082543627126142e-06	9.841320434134104e-07	3.6309302231529728e-06	5.4224260566115845e-06	2.9224315767351072e-06	2.3718282591289608e-06	6.139617198641645e-06
FullTest_Final.txt	I mean, of course, there was some altercations, I mean, for the- the dumbest reasons.	8.309493182423466e-07	4.103600531379925e-06	2.9082136734359665e-06	2.362051873205928e-06	4.1288844840892125e-06	2.91192691292963e-06	1.4264265928431996e-06	3.2097605071612634e-06	9.473956197325606e-06	2.911712954301038e-06	2.1908965663897106e-06	2.0896372916467953e-06	3.249082965339767e-06	0.001005251077003777	3.0873502510075923e-06	2.48969240601582e-06	4.632352556654951e-06
FullTest_Final.txt	But I think that's why they starting to fade it out and close a lot of clubs because of that, what happens afterwards.	1.7256996216019616e-05	0.9995204210281372	2.7556943678064272e-05	2.2395313862944022e-05	4.6738314267713577e-05	2.8589473004103638e-05	2.2084899683250114e-05	1.528939355921466e-05	5.422277899924666e-05	2.5751010980457067e-05	2.988205596921034e-05	1.7040796592482366e-05	2.7400838007451966e-05	8.081320993369445e-05	3.659372669062577e-05	2.8282152925385162e-05	0.339484840631485
FullTest_Final.txt	I listen to it almost every day.	2.4819687496346887e-06	1.7541091438033618e-05	1.935118234541733e-06	2.830838184308959e-06	2.168624860132695e-06	3.3047833767341217e-06	2.6164957489527296e-06	9.281956749873643e-07	2.8012332222715486e-06	1.291333887820656e-06	1.4655674931418616e-06	3.9344745346170384e-06	2.971642516058637e-06	2.739449882938061e-06	2.633875510582584e-06	1.9868771232722793e-06	2.710220769586158e-06
FullTest_Final.txt	My daughter- Um, it's cause- it's different from any other music that you ever listen to.	4.485375029616989e-06	3.206001201760955e-05	1.6571375454077497e-06	3.4534684800746618e-06	2.3472066459362395e-06	4.467105100047775e-06	2.997372575919144e-06	1.4571789961337345e-06	3.834689323412022e-06	1.3534031495510135e-06	1.823084062380076e-06	3.6734636523760855e-06	1.0359894076827914e-05	4.009829353890382e-06	3.324927092762664e-06	1.2211096418468514e-06	3.0284068088803906e-06
FullTest_Final.txt	I feel it is because- Of course some of the songs they do are like, cover songs of other artists.	1.430557176718139e-06	3.2887364795897156e-06	2.9855443699489115e-06	2.4123266939568566e-06	5.903191049583256e-05	3.2101982014864916e-06	1.6740972341722227e-06	8.179767974070273e-06	8.763327059568837e-06	1.8221245454697055e-06	1.6665912880853284e-06	1.7866991584014613e-06	3.7152026379771996e-06	3.1321999358624453e-06	5.973819497739896e-06	2.2835379240859766e-06	9.590009540261235e-06
FullTest_Final.txt	But the way they do it is totally different from the actual version.	2.963514361908892e-06	1.6102707149912021e-06	1.5948821783240419e-06	2.1803309664392145e-06	6.460859003709629e-05	1.6012343166948995e-06	1.972605559785734e-06	3.7783102015964687e-06	6.996454430918675e-06	1.7771690181689337e-06	1.404611907673825e-06	3.495790224405937e-06	7.935404028103221e-06	6.5895596890186425e-06	3.81784184355638e-06	3.070077127631521e-06	3.366267492310726e-06
FullTest_Final.txt	Um, it's more upbeat.	1.9168792277923785e-06	2.7602170575846685e-06	2.201280267399852e-06	1.4959688314775121e-06	1.749621560520609e-06	4.115459432796342e-06	2.9203172289271606e-06	2.0213942661939654e-06	8.243717275036033e-06	1.1935121619899292e-06	3.2752154766058084e-06	6.6387592596584e-06	4.361070295999525e-06	4.990194156562211e-06	4.526166776486207e-06	1.7968201291296282e-06	2.314769517397508e-06
FullTest_Final.txt	Like they take slow songs, and make it a fast song, which I think is good.	1.8235413108413923e-06	1.7277199049203773e-06	2.780467639240669e-06	3.001717686856864e-06	2.271951188959065e-06	2.4205883164540865e-06	1.4367794847203186e-06	3.771214778680587e-06	5.236694960331079e-06	1.5926570995361544e-06	2.0933771338604856e-06	2.2389560854207957e-06	5.1289962357259355e-06	7.270360129041364e-06	2.889828465413302e-06	1.8697268160394742e-06	3.984427166869864e-06
FullTest_Final.txt	Um, what makes it unique is the fact that there's four or five instruments, um, coming together, at one time to play one song.	7.897739124018699e-06	1.0045554290627479e-06	2.507841145416023e-06	3.9626679608772974e-06	4.80394237456494e-06	4.077701305504888e-06	1.3346932519198162e-06	8.912795692594955e-07	1.3389128980634268e-05	1.8642926988832187e-06	2.8324020604486577e-06	2.3681011498410953e-06	5.9845565374416765e-06	2.030559153354261e-05	8.165318831743207e-06	2.9106663532729726e-06	1.628897848604538e-06
FullTest_Final.txt	Of course it takes practice to do it.	2.061475015580072e-06	1.8530050738263526e-06	2.57231204159325e-06	3.302738832644536e-06	2.4034786747506587e-06	2.9708405691053485e-06	1.3702109527002904e-06	2.4433497856080066e-06	6.561253030668013e-06	1.8394761127638048e-06	1.8168183260058868e-06	3.5689220112544717e-06	3.43692886417557e-06	2.9115269626345253e-06	3.649179006970371e-06	3.273666607128689e-06	1.5399522226289264e-06
FullTest_Final.txt	Cause you can't- well, we're not s- yeah you can't now.	8.208354529415374e-07	5.685529345100804e-07	1.8042173905996606e-06	1.4475208445219323e-06	2.906439021899132e-06	5.122841685079038e-06	1.670822712185327e-06	1.9822873582597822e-05	3.507947621983476e-05	1.5627075526936096e-06	2.670341473276494e-06	7.692806320847012e-06	2.062456360363285e-06	1.1879154044436291e-05	1.0607936928863637e-05	4.1840298763418104e-06	3.006333145094686e-06
FullTest_Final.txt	I think it's really really unique that in go go I could be in a band, your band playing, I could come on your stage with your band never miss a beat.	1.116869316319935e-05	6.702925747958943e-05	2.5328479296149453e-06	7.208391252788715e-06	8.937990969570819e-07	1.3262225593280164e-06	5.599525593424914e-06	8.732325227356341e-07	1.0964378816424869e-05	1.3330751471585245e-06	2.36999903791002e-06	2.184793629567139e-06	5.7035872487176675e-06	2.3782065909472294e-05	3.100805770372972e-06	8.380305871469318e-07	1.7613725731280283e-06
FullTest_Final.txt	Cause everybody's in tune with ev- Cause of course, you know, in go go people do some of the same songs.	1.938433797477046e-06	4.3601369270618306e-07	2.5695417207316495e-06	7.032128451101016e-06	1.802874066925142e-06	3.6681983601738466e-06	1.4015222404850647e-06	4.161633114563301e-06	2.028960079769604e-05	1.8706417677094578e-06	6.223694526852341e-06	3.6905573779222323e-06	4.570544660964515e-06	4.97171595270629e-06	2.2288834315986605e-06	2.3649483864573995e-06	1.7889719856611919e-06
FullTest_Final.txt	A little different from others, but it's the same songs.	2.674873258001753e-06	1.724722096696496e-06	1.6333358416886767e-06	1.77454057848081e-06	2.948365136035136e-06	1.7657336002230295e-06	1.5543542986051762e-06	1.239224388882576e-06	2.8219270461704582e-05	2.0617246718757087e-06	2.3778936792950844e-06	5.242151019047014e-06	2.2033366349205608e-06	5.339983545127325e-06	3.997530711785657e-06	1.6580781903030584e-06	3.046339543288923e-06
FullTest_Final.txt	Cause I think go go is like, a- um, in my opinion it's like a connection of instruments and individuals.	1.4004152944835369e-05	3.1940541589392524e-07	3.6889491639158223e-06	3.3375395105395e-06	2.82846349364263e-06	2.7580933874560287e-06	2.724079195104423e-06	6.834331088612089e-06	1.2064818292856216e-05	1.7883851342048729e-06	4.438521500560455e-06	7.166017894633114e-06	1.0317290616512764e-05	4.0962613638839684e-06	2.7253731786913704e-06	2.946923132185475e-06	2.1308151190169156e-06
FullTest_Final.txt	Um, just- I mean, and- and you gotta figure you go to a go go, you gonna be there for a couple of hours.	5.527921302928007e-07	0.7252952456474304	1.8727891983871814e-06	1.2548064660222735e-05	3.4995307942153886e-05	1.0742194717749953e-05	2.5547649784130044e-05	5.150097422301769e-06	1.6425316061940975e-05	8.147047083184589e-06	5.763844910688931e-06	7.872307833167724e-06	1.7160429024443147e-06	0.0009672956075519323	1.764760418154765e-05	1.2119339771743398e-05	0.007541771046817303
FullTest_Final.txt	It's not just that you going in and see them play one or two songs, nah.	5.249970399745507e-06	0.9962550401687622	2.5802899017435266e-06	6.058515646145679e-05	3.5844885132974014e-05	1.4040137102711014e-05	3.8515856431331486e-05	9.835607670538593e-06	1.3386741557042114e-05	9.071957720152568e-06	8.56743281474337e-06	5.287439307721797e-06	1.171114945464069e-05	6.970439426368102e-05	2.1781008399557322e-05	1.8804288629326038e-05	0.003507467685267329
FullTest_Final.txt	A variety of songs you will hear one time from other artists that you'll- And then it's- and they do songs that they know you will like.	1.4225033737602644e-06	1.729284122120589e-06	2.3624731966265244e-06	3.7037971196696162e-06	5.7719421420188155e-06	5.997405878588324e-06	1.2890502603113418e-06	6.806874807807617e-06	9.735131243360229e-06	1.4908800949342549e-06	2.3699922166997567e-06	2.284191168655525e-06	3.868637122650398e-06	5.5251666708500125e-06	1.6335698092007078e-05	3.05819844470534e-06	2.913840944529511e-06
FullTest_Final.txt	But I l- I love go go, man.	1.7408104895366705e-06	3.2865198136278195e-06	6.824079719081055e-06	1.7308663018411607e-06	4.523184998106444e-06	4.436629751580767e-06	1.6914193565753521e-06	5.4048105084802955e-06	7.3769811024249066e-06	1.2632488051167456e-06	1.3587571174866753e-06	6.677122655673884e-06	4.015611466456903e-06	1.109869026549859e-05	9.383255928696599e-06	4.014466867374722e-06	1.5571258700219914e-06
FullTest_Final.txt	Now, um, of course Northeast Groovers who's been around forever.	1.1576039469218813e-06	3.710468490680796e-06	1.254139306183788e-06	4.314091256674146e-06	5.1669026106537785e-06	2.745936626524781e-06	1.3934497928858036e-06	2.1257671960484004e-06	1.1255141544097569e-05	5.373496151150903e-06	1.3881378890800988e-06	6.096616289141821e-06	3.772711124838679e-06	0.0005895702634006739	2.0989205040677916e-06	1.2856237390224123e-06	4.506160621531308e-06
FullTest_Final.txt	Um, I like Junkyard and Backyard a little bit.	1.8973223632201552e-06	5.253792096482357e-06	3.6948395063518547e-06	1.3173709021430113e-06	2.127716470567975e-06	1.8438739743942278e-06	1.964119292097166e-06	2.9202085443102987e-06	5.639456958306255e-06	1.906720171973575e-06	1.7915943999469164e-06	1.6891771110749687e-06	3.098499973930302e-06	3.0414746561291395e-06	3.5640275655168807e-06	2.9871393962821458e-06	2.2611930035054684e-06
FullTest_Final.txt	Not as much I was as a child.	1.9310532479721587e-06	4.220993560011266e-06	2.0253423826943617e-06	2.700911636566161e-06	3.069359991059173e-06	2.0604020392056555e-06	2.3416616841132054e-06	1.4009783626534045e-06	5.364929165807553e-06	8.494630492350552e-07	1.998579818973667e-06	1.0025923984358087e-06	4.114443072467111e-06	6.381317234627204e-06	2.1452715373015963e-06	5.20763978784089e-06	1.2532936125353444e-05
FullTest_Final.txt	Not that I'm a mumbo sauce connoisseur, it's two different kinds.	3.427001956879394e-06	2.6644577246770496e-06	1.7266212353206356e-06	1.688610154815251e-06	4.2531455619609915e-06	1.765130764397327e-05	1.4912710639691795e-06	7.250615112752712e-07	1.992406032513827e-05	2.155188440156053e-06	2.9184100185375428e-06	6.342088909150334e-06	1.9375188458070625e-06	2.471547531968099e-06	7.573599759780336e-06	1.6509493434568867e-06	3.4278843941137893e-06
FullTest_Final.txt	Uh, it's one 'em got a more tangy like, tastes like barbecue- close to barbecue type flavor.	3.636637302406598e-06	1.1136381772303139e-06	6.38120764051564e-06	4.857806743530091e-06	1.8072068996843882e-06	2.2237622943066526e-06	1.6522614032510319e-06	2.2842828002467286e-06	7.136671683838358e-06	2.429228288747254e-06	2.1988612388668116e-06	6.297014806477819e-06	2.4228563688666327e-06	6.663382464466849e-06	8.687655281391926e-06	2.9517439088522224e-06	1.1435229225753574e-06
FullTest_Final.txt	And the other one is a little more sweeter and more brighter.	2.987461130032898e-06	1.80952656592126e-06	4.704480033979053e-06	1.8243258637085091e-06	2.962200596812181e-06	2.2859760520077543e-06	2.736162741712178e-06	1.8971323925143224e-06	9.586005035089329e-06	1.618567807781801e-06	3.3837607134046266e-06	6.319924523268128e-06	2.3957027224241756e-06	5.9407143453427125e-06	3.2542429835302755e-06	4.464890025701607e-06	2.0219611087668454e-06
FullTest_Final.txt	One is the same color as barbecue sauce, and it tastes like barbecue sauce a little bit like a tangy, like, Kansas City barbecue sauce.	2.2312346118269488e-05	6.994620207478874e-07	1.5563251508865505e-05	1.199907001137035e-05	2.341525487281615e-06	3.390673555259127e-06	1.593200863680977e-06	3.904869117832277e-06	5.302628778736107e-06	2.7899875476578018e-06	2.5924030069290893e-06	2.9764612463623052e-06	6.175178896228317e-06	1.685949791863095e-05	7.26282723917393e-06	3.0094367957644863e-06	1.8085396504829987e-06
FullTest_Final.txt	The other one, is the one when you eat it and it gets on your fingers and you eat it, the color of the barbecue s- I mean, the mumbo sauce is still on your fingers.	3.842182650259929e-06	6.659200835201773e-07	5.528698238776997e-06	8.839575457386672e-06	3.1044805837154854e-06	3.5570801628637128e-06	2.868679757739301e-06	1.2220929193063057e-06	5.859795692231273e-06	2.1461535197886406e-06	2.020476813413552e-06	4.3634081521304324e-06	9.274593139707576e-06	9.088783372135367e-06	3.4694060104811797e-06	5.151030563865788e-06	4.099692887393758e-06
FullTest_Final.txt	It's like a brighter color though.	2.2773374439566396e-06	1.1436549129939522e-06	3.1718511763756396e-06	1.8232769889436895e-06	2.32933166444127e-06	2.186021220040857e-06	1.4508724461848033e-06	2.483723392288084e-06	1.9648403394967318e-05	3.2409252526122145e-06	4.962123966834042e-06	9.66679090197431e-06	2.6107454687007703e-06	3.6689086755359313e-06	3.599528099584859e-06	3.2281332096317783e-06	2.9213642847025767e-06
FullTest_Final.txt	Certain carry outs.	1.4578295122191776e-06	2.902345840993803e-05	3.464625024207635e-06	2.194261014665244e-06	2.891959411499556e-06	1.7316440334980143e-06	2.6441741738381097e-06	1.9530261852196418e-06	2.62233629655384e-06	1.3573493333751685e-06	1.2698643558906042e-06	1.4488730357697932e-06	3.113517777819652e-06	2.5522022042423487e-06	1.5977137763911742e-06	1.9740903098863782e-06	4.4907292249263264e-06
FullTest_Final.txt	Or, I found out, um, you can get it at the grocery store now.	1.1355192555129179e-06	4.776063065037306e-07	2.384920435360982e-06	5.648095338983694e-06	4.891762273473432e-06	2.821362159011187e-06	3.2015213946579024e-06	5.646377303492045e-06	8.720918231119867e-06	2.2925387384020723e-06	3.3346443615300814e-06	1.9663139028125443e-06	4.285922841518186e-06	4.356597401056206e-06	7.451164492522366e-06	1.778994919732213e-05	5.924566721660085e-06
FullTest_Final.txt	I got two bottles at the house ready to And actually I- um, I s- it was like a year ago for my birthday, I went- they had like a- uh, a expo at the convention center.	4.256251122569665e-05	2.2197789348865626e-06	2.807571490848204e-06	4.269792043487541e-06	1.4517527233692817e-06	2.0538102489808807e-06	1.0965276260321843e-06	2.0904565189994173e-06	9.522824257146567e-06	1.3822553910358693e-06	2.245889390906086e-06	8.04497813078342e-06	2.5755400656635175e-06	4.713061935035512e-05	9.80470395006705e-06	1.59352305217908e-06	2.2303634068521205e-06
FullTest_Final.txt	Capital City was there.	1.2361221706669312e-05	8.349916242877953e-06	2.0014886104036123e-06	1.3654691883857595e-06	2.60981687461026e-06	1.2755726856994443e-06	1.7383451904606773e-06	1.3839252233083243e-06	3.902121534338221e-06	1.845098267949652e-06	2.364855845371494e-06	9.464990853302879e-07	2.5224969704140676e-06	1.9140632502967492e-05	2.5360650397487916e-06	3.2122532047651475e-06	2.9983045806147857e-06
FullTest_Final.txt	And that was my first time tasting it, I been buying it every since.	4.74993976240512e-06	2.4736320938245626e-06	2.8513436518551316e-06	1.7762979041435756e-05	2.4612709239590913e-06	2.5070758056244813e-06	2.2536201868206263e-05	1.5325550748457317e-06	1.8877889260693337e-06	1.0298241477357806e-06	2.0987322386645246e-06	2.9941754746687366e-06	4.289689059078228e-06	5.271130794426426e-05	5.145580871612765e-06	3.607184453358059e-06	2.1044884306320455e-06
FullTest_Final.txt	You know what, RD-NAME-2?	2.3211314328364097e-06	4.909709787170868e-06	3.951863163820235e-06	1.9011531549040228e-06	1.58252203164011e-06	2.3550230707769515e-06	1.4250397271098336e-06	2.489927510396228e-06	5.503694410435855e-06	2.0322127056715544e-06	2.1509729322133353e-06	1.9637614059320185e-06	4.015439117210917e-06	3.146633844153257e-06	5.141984729561955e-06	1.5847874692553887e-06	2.92373078991659e-06
FullTest_Final.txt	The older I got the more health conscious I got.	5.050702384323813e-06	9.299375051341485e-06	3.968030341638951e-06	2.0350403246993665e-06	1.7125377098636818e-06	3.09959932565107e-06	2.765035787888337e-06	1.4647221178165637e-06	2.5374633878527675e-06	1.2094515113858506e-06	1.7174935464936425e-06	2.0257691630831687e-06	3.4038303056149743e-06	2.010244088523905e-06	3.6704800550069194e-06	3.227659135518479e-06	3.371063939994201e-06
