experiment_condition,idx,sentence,zero-poss,zero-copula,double-tense,be-construction,resultant-done,finna,come,double-modal,multiple-neg,neg-inversion,n-inv-neg-concord,aint,zero-3sg-pres-s,is-was-gen,zero-pl-s,double-object,wh-qu1,wh-qu2,existential-it,demonstrative-them,appositive-pleonastic-pronoun,bin,verb-stem,past-tense-swap,zero-rel-pronoun,preterite-had,bare-got,source_filename
ZS_CTX_legit_labels,121,So I had no excuse for being late.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,122,"Um, I mean, the most fun I ever had was in junior high school, I mean because in elementary school I was kind of quiet, laid back.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,123,All I did was draw.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,124,"I still draw sometimes, but that's all I did in the elementary school my mother used to tell me, was draw.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,125,"In the house, if I'm not playing sports, I'm drawing somewhere.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,126,"But junior high school, you know, the older you get, the more you observe, uh, the more you take a liking to girls.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,127,"So, that little shell you in, you quickly come out of it.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,128,"Um, and I- and I think that's when I had the best teachers, I mean, cause back then, majority of teachers were nowhere near your age.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,129,"Cause if you figure you in junior high school you like, what, fifteen, fourteen, something like that?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,130,Teachers was in their fifties and sixties.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,131,"Yeah, teachers were older and experienced.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,132,"And it was more- um, more interaction with the kids there and in elementary school.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,133,"You know, they used to w- they had the, um, the green light to discipline a student.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,134,"Whereas though n- Yeah, praddle, I got it on my hand a couple times.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,135,"Um, whereas though now, it's the exact opposite, but.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,136,Junior high school I think was my best years.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,137,"But, I mean, because of the, um, what is that called, like the boundary rules?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,138,Because I could actually walk to RD-SCHOOL-2.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,139,But I wanted to go to RD-SCHOOL-2 because I heard it was a better school.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,140,"And at the time, my grades let me go there.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,141,Cause I wasn't supposed to go there.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,142,But because of my grades they let me go.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,143,And I wanted to play football there.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,144,"Uh, I thought they did.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,145,But found out very quickly the exact opposite when I got there.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,146,But I stayed though.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,147,They had a- we had a better basketball team though.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,148,"Um, m- m- just like at home I was a class clown in school.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,149,But it was to the point where I never disre- I did my work all the time.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,150,And I think that's why a lot of teachers let- let me get away with a lot of stuff because- And half the time I was making them laugh too so they couldn't get- put me out of class.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,151,I was never disrespectful though.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,152,"But, um, I joked a lot in class.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,153,a whole lot in class.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,154,"I never got put out but I was one of the ones, you- you joking with me, my work's done, your's not.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,155,"But you gonna get in trouble, I'm not.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,156,And it was always like that.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,157,"And I think I had so much fun in junior high school and high school because- And when I went to, um, RD-SCHOOL-2, and I think that's another reason why my mother really wanted me to go there, I didn't know nobody there.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,158,Because everybody I knew from junior high school and everybody in my neighborhood went to RD-SCHOOL-2 because it was closer.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,159,"It w- wasn't that far, but still.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,160,I didn't r- I didn't- when at that- out of that entire school I only knew like two people when I first got there.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,161,Didn't know nobody.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,162,"And she thought it was better for me, I think it was too, I mean, because I don't think I was the type to follow behind anybody, but she just wanted to make sure that I didn't follow that route.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,163,"Because it was nobody to follow behind because you don't- you don't know nobody, nah.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,164,"I- um, my first year I didn't play any sports, cause I was kind of hesitant.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,165,"Because, I mean, I've- Plus you know, now I'm kind of tall.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,166,"So going there, I'm tall, guys in the twelfth grade, some of 'em, my- my height.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,167,"They looking at me like, when you- when- when you get here?",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,168,"But I was like, man I'm in the, um, tenth grade.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,169,Why you not playing sports?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,170,"Oh, I didn't want to.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,171,So I didn't play until my second year.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,172,"Varsity basketball, football though, the football team was I felt- um, it was a couple of players that was there last year, the year before, that should've graduated.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,173,"So, I played m- majority, um, my last two years basketball.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,174,I didn't play that much football.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,175,"Um, cause I think my- when I was in the tenth- One person I did know there, and I knew him from when I was in junior high school cause he was older.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,176,I don't know if you ever heard of him but his name RD-NAME-4.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,177,"He went to Georgetown, played for John Thompson, he- he was good.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,178,But it- my first year there- Yeah he played- yeah.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,179,"No he played for the father yeah, he played for the dad- yes.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,180,He played for the daddy.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,181,"Uh, cause my first year there was his last year.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,182,"He was like real like- real hyped up player, from a, um, area standpoint.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,183,Everybody was supporting him and was behind him.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,184,And he knew- remembered me from playing in junior high school.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,185,"And when he saw me, he was like, man why you ain't try out for the team?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,186,"Was like, I ain't- nah, I ain't want to, I'm'a wait the next year.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,187,"But I love basketball, I still love basketball.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,188,And I think the coach that I had there we didn't really s- I guess see eye to eye on certain things because he wanted me to play a position I didn't wanna play.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,189,"Because of course now, the height I'm at now, if I was going to the NBA I'm considered short.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,190,"Six four, this is not that tall in the NBA.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,191,"So imagine me- I mean, I- I knew I was kind of tall for, uh, high school.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,192,"I was like, man I didn't wanna play center.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,193,I didn't because center don't have the ball that much.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,194,"You get the ball occasionally when you in the post, I mean, but I didn't wanna play it.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,195,"But now, looking at it, I shoulda want to play it more because me playing center the average guy that was checking me was bigger and slower.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,196,"He saw that as advantage, I saw it as me not getting the ball all the time.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,197,"I- and at a young age, I didn't see it as that.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,198,"That's all sports, I don't- I've never liked another team that's outside of the area.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
ZS_CTX_legit_labels,199,Without a doubt a Wizards fan.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI4_ZS_CTX_legit_labels_predictions.csv
