model,feature,accuracy,precision,recall,f1,TP,FP,FN,TN,n_sentences
GPT41_ZScot_CTX1t_noLeg,preterite-had,0.9964243146603099,0.4,1.0,0.5714285714285714,2,3,0,834,839
GPT41_ZScot_CTX1t_noLeg,bare-got,0.9940405244338498,0.8571428571428571,0.6,0.7058823529411765,6,1,4,828,839
GPT41_ZScot_CTX2t_Leg,zero-poss,0.9939455095862765,0.7,0.7,0.7,7,3,3,978,991
GPT41_ZScot_CTX2t_Leg,zero-copula,0.9626639757820383,0.576271186440678,0.7391304347826086,0.6476190476190476,34,25,12,920,991
GPT41_ZScot_CTX2t_Leg,double-tense,0.9989909182643795,0.0,0.0,0.0,0,1,0,990,991
GPT41_ZScot_CTX2t_Leg,be-construction,0.9979818365287588,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,987,991
GPT41_ZScot_CTX2t_Leg,resultant-done,0.9989909182643795,0.75,1.0,0.8571428571428571,3,1,0,987,991
GPT41_ZScot_CTX2t_Leg,multiple-neg,0.9949545913218971,0.8787878787878788,0.9666666666666667,0.9206349206349206,29,4,1,957,991
GPT41_ZScot_CTX2t_Leg,neg-inversion,0.9989909182643795,0.0,0.0,0.0,0,0,1,990,991
GPT41_ZScot_CTX2t_Leg,aint,1.0,1.0,1.0,1.0,7,0,0,984,991
GPT41_ZScot_CTX2t_Leg,zero-3sg-pres-s,0.9828456104944501,0.5641025641025641,1.0,0.7213114754098361,22,17,0,952,991
GPT41_ZScot_CTX2t_Leg,is-was-gen,0.9939455095862765,0.8620689655172413,0.9259259259259259,0.8928571428571429,25,4,2,960,991
GPT41_ZScot_CTX2t_Leg,zero-pl-s,0.9979818365287588,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,987,991
GPT41_ZScot_CTX2t_Leg,double-object,1.0,1.0,1.0,1.0,3,0,0,988,991
GPT41_ZScot_CTX2t_Leg,existential-it,0.9767911200807265,0.47058823529411764,0.7619047619047619,0.5818181818181818,16,18,5,952,991
GPT41_ZScot_CTX2t_Leg,demonstrative-them,1.0,1.0,1.0,1.0,2,0,0,989,991
GPT41_ZScot_CTX2t_Leg,appositive-pleonastic-pronoun,0.9868819374369324,0.4117647058823529,0.7,0.5185185185185185,7,10,3,971,991
GPT41_ZScot_CTX2t_Leg,bin,0.9979818365287588,1.0,0.8461538461538461,0.9166666666666666,11,0,2,978,991
GPT41_ZScot_CTX2t_Leg,verb-stem,0.9727547931382442,0.2,0.041666666666666664,0.06896551724137931,1,4,23,963,991
GPT41_ZScot_CTX2t_Leg,past-tense-swap,0.9828456104944501,0.2857142857142857,0.36363636363636365,0.32,4,10,7,970,991
GPT41_ZScot_CTX2t_Leg,zero-rel-pronoun,0.9616548940464178,0.05263157894736842,0.5,0.09523809523809523,2,36,2,951,991
GPT41_ZScot_CTX2t_Leg,preterite-had,0.9959636730575177,0.7142857142857143,0.7142857142857143,0.7142857142857143,5,2,2,982,991
GPT41_ZScot_CTX2t_Leg,bare-got,0.9909182643794148,0.8181818181818182,0.5625,0.6666666666666666,9,2,7,973,991
GPT41_ZScot_CTX2t_noLeg,zero-poss,0.9957983193277311,0.875,0.7,0.7777777777777778,7,1,3,941,952
GPT41_ZScot_CTX2t_noLeg,zero-copula,0.9663865546218487,0.625,0.7608695652173914,0.6862745098039216,35,21,11,885,952
GPT41_ZScot_CTX2t_noLeg,double-tense,0.9989495798319328,0.0,0.0,0.0,0,1,0,951,952
GPT41_ZScot_CTX2t_noLeg,be-construction,0.9978991596638656,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,948,952
GPT41_ZScot_CTX2t_noLeg,resultant-done,1.0,1.0,1.0,1.0,1,0,0,951,952
GPT41_ZScot_CTX2t_noLeg,multiple-neg,0.9926470588235294,0.84375,0.9310344827586207,0.8852459016393442,27,5,2,918,952
GPT41_ZScot_CTX2t_noLeg,neg-inversion,0.9978991596638656,0.0,0.0,0.0,0,1,1,950,952
GPT41_ZScot_CTX2t_noLeg,aint,1.0,1.0,1.0,1.0,7,0,0,945,952
GPT41_ZScot_CTX2t_noLeg,zero-3sg-pres-s,0.9810924369747899,0.5263157894736842,1.0,0.6896551724137931,20,18,0,914,952
GPT41_ZScot_CTX2t_noLeg,is-was-gen,0.9894957983193278,0.7931034482758621,0.8518518518518519,0.8214285714285714,23,6,4,919,952
GPT41_ZScot_CTX2t_noLeg,zero-pl-s,0.9968487394957983,0.3333333333333333,0.5,0.4,1,2,1,948,952
GPT41_ZScot_CTX2t_noLeg,double-object,1.0,1.0,1.0,1.0,3,0,0,949,952
GPT41_ZScot_CTX2t_noLeg,existential-it,0.9831932773109243,0.5806451612903226,0.8571428571428571,0.6923076923076923,18,13,3,918,952
GPT41_ZScot_CTX2t_noLeg,demonstrative-them,1.0,1.0,1.0,1.0,2,0,0,950,952
GPT41_ZScot_CTX2t_noLeg,appositive-pleonastic-pronoun,0.9863445378151261,0.35714285714285715,0.5555555555555556,0.43478260869565216,5,9,4,934,952
GPT41_ZScot_CTX2t_noLeg,bin,0.9989495798319328,1.0,0.9230769230769231,0.96,12,0,1,939,952
GPT41_ZScot_CTX2t_noLeg,verb-stem,0.9695378151260504,0.1111111111111111,0.045454545454545456,0.06451612903225806,1,8,21,922,952
GPT41_ZScot_CTX2t_noLeg,past-tense-swap,0.9873949579831933,0.4,0.4,0.4,4,6,6,936,952
GPT41_ZScot_CTX2t_noLeg,zero-rel-pronoun,0.9537815126050421,0.06521739130434782,0.75,0.12,3,43,1,905,952
GPT41_ZScot_CTX2t_noLeg,preterite-had,0.9947478991596639,0.6,0.8571428571428571,0.7058823529411765,6,4,1,941,952
GPT41_ZScot_CTX2t_noLeg,bare-got,0.9915966386554622,0.875,0.5,0.6363636363636364,7,1,7,937,952
GPT41_ZScot_noCTX_Leg,zero-poss,0.996031746031746,0.8,0.8,0.8,8,2,2,996,1008
GPT41_ZScot_noCTX_Leg,zero-copula,0.9682539682539683,0.6481481481481481,0.7291666666666666,0.6862745098039216,35,19,13,941,1008
GPT41_ZScot_noCTX_Leg,be-construction,0.9970238095238095,0.6666666666666666,0.5,0.5714285714285714,2,1,2,1003,1008
GPT41_ZScot_noCTX_Leg,resultant-done,1.0,1.0,1.0,1.0,3,0,0,1005,1008
GPT41_ZScot_noCTX_Leg,multiple-neg,0.9920634920634921,0.8235294117647058,0.9333333333333333,0.875,28,6,2,972,1008
GPT41_ZScot_noCTX_Leg,neg-inversion,0.9970238095238095,0.0,0.0,0.0,0,2,1,1005,1008
GPT41_ZScot_noCTX_Leg,n-inv-neg-concord,0.9990079365079365,0.0,0.0,0.0,0,1,0,1007,1008
GPT41_ZScot_noCTX_Leg,aint,1.0,1.0,1.0,1.0,7,0,0,1001,1008
GPT41_ZScot_noCTX_Leg,zero-3sg-pres-s,0.9831349206349206,0.575,1.0,0.7301587301587301,23,17,0,968,1008
GPT41_ZScot_noCTX_Leg,is-was-gen,0.9920634920634921,0.8518518518518519,0.8518518518518519,0.8518518518518519,23,4,4,977,1008
GPT41_ZScot_noCTX_Leg,zero-pl-s,0.998015873015873,0.75,0.75,0.75,3,1,1,1003,1008
GPT41_ZScot_noCTX_Leg,double-object,0.9990079365079365,1.0,0.75,0.8571428571428571,3,0,1,1004,1008
GPT41_ZScot_noCTX_Leg,existential-it,0.9791666666666666,0.5,0.8095238095238095,0.6181818181818182,17,17,4,970,1008
GPT41_ZScot_noCTX_Leg,demonstrative-them,1.0,1.0,1.0,1.0,2,0,0,1006,1008
GPT41_ZScot_noCTX_Leg,appositive-pleonastic-pronoun,0.9841269841269841,0.5,0.625,0.5555555555555556,10,10,6,982,1008
GPT41_ZScot_noCTX_Leg,bin,0.9970238095238095,1.0,0.7692307692307693,0.8695652173913043,10,0,3,995,1008
GPT41_ZScot_noCTX_Leg,verb-stem,0.9732142857142857,0.3333333333333333,0.125,0.18181818181818182,3,6,21,978,1008
GPT41_ZScot_noCTX_Leg,past-tense-swap,0.9851190476190477,0.375,0.5454545454545454,0.4444444444444444,6,10,5,987,1008
GPT41_ZScot_noCTX_Leg,zero-rel-pronoun,0.9632936507936508,0.07692307692307693,0.75,0.13953488372093023,3,36,1,968,1008
GPT41_ZScot_noCTX_Leg,preterite-had,0.9920634920634921,0.45454545454545453,0.7142857142857143,0.5555555555555556,5,6,2,995,1008
GPT41_ZScot_noCTX_Leg,bare-got,0.9920634920634921,0.875,0.7,0.7777777777777778,14,2,6,986,1008
GPT41_ZScot_noCTX_noLeg,zero-poss,0.9951865222623345,0.8,0.8,0.8,8,2,2,819,831
GPT41_ZScot_noCTX_noLeg,zero-copula,0.9651022864019254,0.6326530612244898,0.7380952380952381,0.6813186813186813,31,18,11,771,831
GPT41_ZScot_noCTX_noLeg,be-construction,0.9963898916967509,0.5,0.3333333333333333,0.4,1,1,2,827,831
GPT41_ZScot_noCTX_noLeg,resultant-done,0.9987966305655837,0.5,1.0,0.6666666666666666,1,1,0,829,831
GPT41_ZScot_noCTX_noLeg,multiple-neg,0.9903730445246691,0.7857142857142857,0.9166666666666666,0.8461538461538461,22,6,2,801,831
GPT41_ZScot_noCTX_noLeg,neg-inversion,0.9975932611311673,0.0,0.0,0.0,0,1,1,829,831
GPT41_ZScot_noCTX_noLeg,n-inv-neg-concord,0.9987966305655837,0.0,0.0,0.0,0,1,0,830,831
GPT41_ZScot_noCTX_noLeg,aint,1.0,1.0,1.0,1.0,7,0,0,824,831
GPT41_ZScot_noCTX_noLeg,zero-3sg-pres-s,0.9831528279181708,0.59375,0.95,0.7307692307692307,19,13,1,798,831
GPT41_ZScot_noCTX_noLeg,is-was-gen,0.9891696750902527,0.782608695652174,0.8181818181818182,0.8,18,5,4,804,831
GPT41_ZScot_noCTX_noLeg,zero-pl-s,0.9987966305655837,0.5,1.0,0.6666666666666666,1,1,0,829,831
GPT41_ZScot_noCTX_noLeg,double-object,1.0,1.0,1.0,1.0,2,0,0,829,831
GPT41_ZScot_noCTX_noLeg,existential-it,0.97352587244284,0.45454545454545453,0.7894736842105263,0.5769230769230769,15,18,4,794,831
GPT41_ZScot_noCTX_noLeg,demonstrative-them,1.0,1.0,1.0,1.0,1,0,0,830,831
GPT41_ZScot_noCTX_noLeg,appositive-pleonastic-pronoun,0.9855595667870036,0.25,0.5,0.3333333333333333,3,9,3,816,831
GPT41_ZScot_noCTX_noLeg,bin,0.9987966305655837,1.0,0.9166666666666666,0.9565217391304348,11,0,1,819,831
GPT41_ZScot_noCTX_noLeg,verb-stem,0.9783393501805054,0.42857142857142855,0.17647058823529413,0.25,3,4,14,810,831
GPT41_ZScot_noCTX_noLeg,past-tense-swap,0.9927797833935018,0.5,0.5,0.5,3,3,3,822,831
GPT41_ZScot_noCTX_noLeg,zero-rel-pronoun,0.9494584837545126,0.06818181818181818,0.75,0.125,3,41,1,786,831
GPT41_ZScot_noCTX_noLeg,preterite-had,0.9963898916967509,0.4,1.0,0.5714285714285714,2,3,0,826,831
GPT41_ZScot_noCTX_noLeg,bare-got,0.9951865222623345,0.875,0.7,0.7777777777777778,7,1,3,820,831
